Image,Classification
220308.jpg,Eliptical
28854.jpg,Eliptical
193894.jpg,Eliptical
230446.jpg,Eliptical
96667.jpg,Eliptical
117123.jpg,Eliptical
222464.jpg,Spiral
236857.jpg,Eliptical
121367.jpg,Eliptical
49169.jpg,Spiral
66703.jpg,Eliptical
10222.jpg,Spiral
103452.jpg,Barred Spiral
21097.jpg,Eliptical
32637.jpg,Eliptical
59147.jpg,Barred Spiral
154886.jpg,Barred Spiral
204992.jpg,Barred Spiral
171155.jpg,Spiral
38072.jpg,Barred Spiral
86410.jpg,Eliptical
222595.jpg,Eliptical
214842.jpg,Barred Spiral
9218.jpg,Barred Spiral
47900.jpg,Spiral
102839.jpg,Spiral
13756.jpg,Eliptical
207741.jpg,Eliptical
165699.jpg,Barred Spiral
235210.jpg,Eliptical
40579.jpg,Spiral
212905.jpg,Eliptical
73831.jpg,Barred Spiral
165443.jpg,Spiral
70379.jpg,Spiral
48630.jpg,Eliptical
191873.jpg,Eliptical
126303.jpg,Eliptical
95870.jpg,Spiral
165576.jpg,Barred Spiral
193750.jpg,Barred Spiral
37197.jpg,Barred Spiral
69538.jpg,Eliptical
66965.jpg,Barred Spiral
132811.jpg,Spiral
28005.jpg,Barred Spiral
129556.jpg,Barred Spiral
89529.jpg,Eliptical
224203.jpg,Barred Spiral
49245.jpg,Barred Spiral
50074.jpg,Spiral
215185.jpg,Eliptical
94068.jpg,Barred Spiral
219809.jpg,Spiral
90208.jpg,Spiral
142341.jpg,Eliptical
79253.jpg,Eliptical
42002.jpg,Barred Spiral
28070.jpg,Spiral
85540.jpg,Eliptical
232648.jpg,Spiral
216865.jpg,Spiral
68808.jpg,Eliptical
171905.jpg,Eliptical
227109.jpg,Barred Spiral
16877.jpg,Barred Spiral
82980.jpg,Barred Spiral
85545.jpg,Barred Spiral
192457.jpg,Eliptical
63611.jpg,Barred Spiral
142255.jpg,Spiral
150969.jpg,Eliptical
23951.jpg,Barred Spiral
109041.jpg,Eliptical
70009.jpg,Spiral
128912.jpg,Eliptical
83271.jpg,Barred Spiral
63312.jpg,Eliptical
64300.jpg,Eliptical
63396.jpg,Barred Spiral
45973.jpg,Barred Spiral
227360.jpg,Spiral
614.jpg,Eliptical
225354.jpg,Eliptical
77439.jpg,Eliptical
175996.jpg,Spiral
205640.jpg,Eliptical
97597.jpg,Eliptical
50457.jpg,Barred Spiral
50042.jpg,Eliptical
152597.jpg,Barred Spiral
140906.jpg,Spiral
29770.jpg,Eliptical
72253.jpg,Eliptical
132294.jpg,Eliptical
210823.jpg,Barred Spiral
81742.jpg,Barred Spiral
91622.jpg,Barred Spiral
206367.jpg,Eliptical
157468.jpg,Eliptical
70209.jpg,Eliptical
132539.jpg,Spiral
46440.jpg,Eliptical
239071.jpg,Eliptical
50120.jpg,Barred Spiral
214373.jpg,Barred Spiral
204036.jpg,Eliptical
207817.jpg,Barred Spiral
52314.jpg,Eliptical
93433.jpg,Spiral
62073.jpg,Spiral
67978.jpg,Spiral
165475.jpg,Eliptical
114142.jpg,Eliptical
24209.jpg,Barred Spiral
217216.jpg,Barred Spiral
212478.jpg,Barred Spiral
124711.jpg,Eliptical
83810.jpg,Eliptical
211136.jpg,Barred Spiral
155703.jpg,Barred Spiral
94881.jpg,Barred Spiral
47474.jpg,Barred Spiral
75291.jpg,Eliptical
7816.jpg,Eliptical
61957.jpg,Eliptical
50031.jpg,Eliptical
201815.jpg,Spiral
159779.jpg,Eliptical
203882.jpg,Spiral
92540.jpg,Eliptical
13028.jpg,Barred Spiral
235234.jpg,Spiral
164712.jpg,Eliptical
245088.jpg,Eliptical
44379.jpg,Eliptical
13727.jpg,Eliptical
69894.jpg,Eliptical
244865.jpg,Spiral
107898.jpg,Eliptical
165435.jpg,Eliptical
164993.jpg,Eliptical
173177.jpg,Spiral
110403.jpg,Eliptical
7390.jpg,Eliptical
65789.jpg,Eliptical
195636.jpg,Barred Spiral
113332.jpg,Barred Spiral
25330.jpg,Barred Spiral
107782.jpg,Spiral
245097.jpg,Barred Spiral
108013.jpg,Eliptical
71776.jpg,Eliptical
65227.jpg,Barred Spiral
106392.jpg,Eliptical
61150.jpg,Eliptical
40853.jpg,Eliptical
208811.jpg,Barred Spiral
101904.jpg,Eliptical
200412.jpg,Barred Spiral
173317.jpg,Spiral
26019.jpg,Barred Spiral
218346.jpg,Spiral
124677.jpg,Barred Spiral
109444.jpg,Eliptical
125869.jpg,Spiral
34190.jpg,Barred Spiral
188075.jpg,Eliptical
90519.jpg,Eliptical
195017.jpg,Eliptical
233361.jpg,Spiral
9723.jpg,Barred Spiral
89791.jpg,Eliptical
218037.jpg,Barred Spiral
207452.jpg,Eliptical
129817.jpg,Barred Spiral
113854.jpg,Eliptical
25028.jpg,Eliptical
32644.jpg,Spiral
33206.jpg,Barred Spiral
67295.jpg,Eliptical
181949.jpg,Eliptical
7916.jpg,Spiral
36062.jpg,Eliptical
97583.jpg,Barred Spiral
32045.jpg,Barred Spiral
200864.jpg,Barred Spiral
31833.jpg,Eliptical
7862.jpg,Spiral
197524.jpg,Eliptical
39431.jpg,Eliptical
220263.jpg,Spiral
67892.jpg,Barred Spiral
153487.jpg,Eliptical
90010.jpg,Barred Spiral
192583.jpg,Barred Spiral
55404.jpg,Barred Spiral
233585.jpg,Spiral
238397.jpg,Eliptical
55721.jpg,Spiral
208938.jpg,Eliptical
76327.jpg,Spiral
55907.jpg,Barred Spiral
63956.jpg,Spiral
101401.jpg,Eliptical
209349.jpg,Barred Spiral
144019.jpg,Eliptical
139912.jpg,Eliptical
28676.jpg,Eliptical
181552.jpg,Eliptical
122146.jpg,Eliptical
55785.jpg,Barred Spiral
181487.jpg,Eliptical
128440.jpg,Spiral
85669.jpg,Barred Spiral
155688.jpg,Eliptical
21496.jpg,Barred Spiral
115181.jpg,Spiral
172906.jpg,Eliptical
13031.jpg,Barred Spiral
160085.jpg,Barred Spiral
57945.jpg,Barred Spiral
52391.jpg,Barred Spiral
54206.jpg,Barred Spiral
16633.jpg,Barred Spiral
177440.jpg,Eliptical
160565.jpg,Barred Spiral
62915.jpg,Barred Spiral
108363.jpg,Barred Spiral
66365.jpg,Eliptical
32164.jpg,Eliptical
118471.jpg,Eliptical
81878.jpg,Barred Spiral
74966.jpg,Eliptical
131637.jpg,Barred Spiral
63958.jpg,Eliptical
36134.jpg,Eliptical
47.jpg,Eliptical
197791.jpg,Eliptical
97669.jpg,Eliptical
184216.jpg,Eliptical
85466.jpg,Eliptical
66025.jpg,Eliptical
219884.jpg,Barred Spiral
154400.jpg,Eliptical
163749.jpg,Spiral
31261.jpg,Eliptical
213054.jpg,Eliptical
73658.jpg,Spiral
185396.jpg,Eliptical
99479.jpg,Barred Spiral
47369.jpg,Barred Spiral
155316.jpg,Barred Spiral
31772.jpg,Eliptical
126199.jpg,Eliptical
127281.jpg,Barred Spiral
105761.jpg,Spiral
162544.jpg,Spiral
139004.jpg,Eliptical
34914.jpg,Barred Spiral
174952.jpg,Eliptical
119612.jpg,Barred Spiral
169748.jpg,Spiral
86013.jpg,Eliptical
231159.jpg,Spiral
15320.jpg,Eliptical
164532.jpg,Barred Spiral
37686.jpg,Barred Spiral
19875.jpg,Spiral
106105.jpg,Eliptical
36353.jpg,Barred Spiral
135656.jpg,Barred Spiral
121470.jpg,Eliptical
240212.jpg,Barred Spiral
171118.jpg,Barred Spiral
77412.jpg,Eliptical
34754.jpg,Eliptical
30396.jpg,Spiral
237320.jpg,Barred Spiral
112084.jpg,Eliptical
59673.jpg,Barred Spiral
203496.jpg,Barred Spiral
75002.jpg,Barred Spiral
199381.jpg,Barred Spiral
180977.jpg,Eliptical
96851.jpg,Barred Spiral
58499.jpg,Spiral
170441.jpg,Barred Spiral
212964.jpg,Barred Spiral
44835.jpg,Eliptical
222314.jpg,Eliptical
244118.jpg,Eliptical
61421.jpg,Spiral
91705.jpg,Spiral
16295.jpg,Spiral
37611.jpg,Eliptical
127003.jpg,Eliptical
176289.jpg,Spiral
70554.jpg,Eliptical
149556.jpg,Eliptical
143865.jpg,Eliptical
169041.jpg,Eliptical
218920.jpg,Barred Spiral
181072.jpg,Eliptical
186509.jpg,Eliptical
156616.jpg,Eliptical
173356.jpg,Spiral
238719.jpg,Eliptical
66541.jpg,Eliptical
237740.jpg,Eliptical
191580.jpg,Eliptical
46533.jpg,Barred Spiral
117042.jpg,Eliptical
224422.jpg,Barred Spiral
106496.jpg,Eliptical
105433.jpg,Barred Spiral
183510.jpg,Barred Spiral
39513.jpg,Spiral
99163.jpg,Spiral
27148.jpg,Spiral
31727.jpg,Eliptical
79917.jpg,Barred Spiral
241564.jpg,Eliptical
65852.jpg,Eliptical
210273.jpg,Barred Spiral
3310.jpg,Eliptical
241383.jpg,Eliptical
123798.jpg,Barred Spiral
243200.jpg,Eliptical
132102.jpg,Eliptical
68308.jpg,Barred Spiral
59345.jpg,Eliptical
198690.jpg,Eliptical
93441.jpg,Eliptical
8001.jpg,Eliptical
61680.jpg,Barred Spiral
19224.jpg,Spiral
107551.jpg,Eliptical
217963.jpg,Eliptical
239032.jpg,Spiral
97094.jpg,Spiral
1911.jpg,Eliptical
118301.jpg,Eliptical
222145.jpg,Eliptical
103910.jpg,Spiral
211075.jpg,Barred Spiral
44088.jpg,Eliptical
189226.jpg,Barred Spiral
185761.jpg,Eliptical
123805.jpg,Barred Spiral
205465.jpg,Eliptical
79242.jpg,Barred Spiral
60947.jpg,Barred Spiral
33175.jpg,Spiral
24366.jpg,Barred Spiral
165856.jpg,Barred Spiral
13938.jpg,Eliptical
232664.jpg,Barred Spiral
36583.jpg,Barred Spiral
49627.jpg,Eliptical
172994.jpg,Eliptical
192101.jpg,Eliptical
30124.jpg,Barred Spiral
85747.jpg,Eliptical
74638.jpg,Barred Spiral
175197.jpg,Spiral
150220.jpg,Barred Spiral
53996.jpg,Eliptical
234362.jpg,Barred Spiral
66381.jpg,Barred Spiral
163342.jpg,Barred Spiral
153747.jpg,Barred Spiral
126226.jpg,Barred Spiral
164902.jpg,Barred Spiral
44775.jpg,Barred Spiral
13837.jpg,Eliptical
635.jpg,Eliptical
197577.jpg,Spiral
219536.jpg,Eliptical
213833.jpg,Barred Spiral
186008.jpg,Eliptical
69784.jpg,Spiral
234804.jpg,Barred Spiral
98181.jpg,Eliptical
66242.jpg,Spiral
38999.jpg,Eliptical
21020.jpg,Eliptical
148709.jpg,Spiral
24200.jpg,Eliptical
138253.jpg,Eliptical
21305.jpg,Barred Spiral
218159.jpg,Spiral
139848.jpg,Spiral
199977.jpg,Barred Spiral
113381.jpg,Eliptical
206115.jpg,Spiral
119786.jpg,Eliptical
208409.jpg,Barred Spiral
176288.jpg,Eliptical
6702.jpg,Spiral
60827.jpg,Spiral
219547.jpg,Barred Spiral
101507.jpg,Eliptical
10507.jpg,Eliptical
66606.jpg,Barred Spiral
91593.jpg,Eliptical
33170.jpg,Spiral
38785.jpg,Spiral
81078.jpg,Eliptical
131896.jpg,Barred Spiral
179886.jpg,Barred Spiral
218875.jpg,Barred Spiral
117902.jpg,Eliptical
4040.jpg,Eliptical
152821.jpg,Barred Spiral
141388.jpg,Spiral
87209.jpg,Barred Spiral
145192.jpg,Eliptical
70234.jpg,Eliptical
156994.jpg,Eliptical
145384.jpg,Barred Spiral
63474.jpg,Barred Spiral
88399.jpg,Eliptical
212544.jpg,Barred Spiral
21838.jpg,Spiral
97881.jpg,Eliptical
244505.jpg,Barred Spiral
185486.jpg,Eliptical
86071.jpg,Spiral
50902.jpg,Barred Spiral
93444.jpg,Barred Spiral
84276.jpg,Spiral
75076.jpg,Eliptical
230191.jpg,Spiral
86777.jpg,Eliptical
245207.jpg,Eliptical
231476.jpg,Barred Spiral
203950.jpg,Barred Spiral
215054.jpg,Barred Spiral
210531.jpg,Eliptical
152016.jpg,Eliptical
238647.jpg,Eliptical
242731.jpg,Barred Spiral
191505.jpg,Spiral
69771.jpg,Spiral
97042.jpg,Eliptical
203885.jpg,Spiral
128601.jpg,Barred Spiral
89354.jpg,Eliptical
100577.jpg,Barred Spiral
51270.jpg,Barred Spiral
24676.jpg,Eliptical
129018.jpg,Barred Spiral
73636.jpg,Barred Spiral
144215.jpg,Eliptical
51706.jpg,Eliptical
44152.jpg,Barred Spiral
204342.jpg,Eliptical
198225.jpg,Spiral
173195.jpg,Eliptical
196941.jpg,Spiral
56850.jpg,Eliptical
159761.jpg,Barred Spiral
152007.jpg,Spiral
50899.jpg,Eliptical
37012.jpg,Eliptical
237133.jpg,Barred Spiral
121306.jpg,Eliptical
197834.jpg,Barred Spiral
227410.jpg,Barred Spiral
158054.jpg,Barred Spiral
193070.jpg,Barred Spiral
108708.jpg,Barred Spiral
83160.jpg,Barred Spiral
87294.jpg,Barred Spiral
21636.jpg,Barred Spiral
38980.jpg,Eliptical
60392.jpg,Barred Spiral
116740.jpg,Eliptical
174622.jpg,Eliptical
217153.jpg,Barred Spiral
197744.jpg,Spiral
154900.jpg,Barred Spiral
118578.jpg,Eliptical
55981.jpg,Eliptical
179506.jpg,Eliptical
158742.jpg,Eliptical
107615.jpg,Barred Spiral
200046.jpg,Barred Spiral
210258.jpg,Eliptical
74899.jpg,Barred Spiral
33358.jpg,Eliptical
106676.jpg,Barred Spiral
120825.jpg,Barred Spiral
191890.jpg,Eliptical
113042.jpg,Spiral
16112.jpg,Spiral
285.jpg,Spiral
161666.jpg,Spiral
188311.jpg,Eliptical
195604.jpg,Eliptical
129555.jpg,Spiral
156440.jpg,Eliptical
18821.jpg,Barred Spiral
176106.jpg,Spiral
113523.jpg,Eliptical
117726.jpg,Eliptical
201543.jpg,Barred Spiral
143033.jpg,Eliptical
109664.jpg,Eliptical
142493.jpg,Barred Spiral
14821.jpg,Spiral
37975.jpg,Spiral
155301.jpg,Spiral
223988.jpg,Spiral
13924.jpg,Eliptical
148544.jpg,Barred Spiral
3155.jpg,Eliptical
62841.jpg,Barred Spiral
172410.jpg,Eliptical
4763.jpg,Barred Spiral
191507.jpg,Spiral
106567.jpg,Barred Spiral
112074.jpg,Eliptical
232823.jpg,Spiral
196523.jpg,Spiral
193739.jpg,Eliptical
51875.jpg,Barred Spiral
209008.jpg,Spiral
124282.jpg,Barred Spiral
165904.jpg,Barred Spiral
32907.jpg,Spiral
134154.jpg,Spiral
149579.jpg,Barred Spiral
68883.jpg,Spiral
205539.jpg,Spiral
99824.jpg,Eliptical
62982.jpg,Eliptical
150679.jpg,Barred Spiral
166403.jpg,Spiral
228270.jpg,Eliptical
164333.jpg,Eliptical
40135.jpg,Barred Spiral
81795.jpg,Eliptical
100359.jpg,Barred Spiral
157268.jpg,Barred Spiral
227027.jpg,Barred Spiral
221598.jpg,Barred Spiral
243372.jpg,Barred Spiral
13704.jpg,Spiral
105372.jpg,Barred Spiral
179033.jpg,Barred Spiral
111015.jpg,Eliptical
125940.jpg,Eliptical
168497.jpg,Barred Spiral
70616.jpg,Barred Spiral
86108.jpg,Eliptical
211460.jpg,Eliptical
221123.jpg,Eliptical
127903.jpg,Barred Spiral
98615.jpg,Eliptical
144004.jpg,Eliptical
240366.jpg,Eliptical
73114.jpg,Eliptical
65099.jpg,Eliptical
57749.jpg,Eliptical
132796.jpg,Eliptical
159338.jpg,Spiral
144487.jpg,Barred Spiral
151026.jpg,Eliptical
231336.jpg,Spiral
125426.jpg,Eliptical
238255.jpg,Spiral
137926.jpg,Eliptical
2188.jpg,Eliptical
58615.jpg,Eliptical
109765.jpg,Eliptical
183666.jpg,Barred Spiral
183611.jpg,Barred Spiral
106402.jpg,Eliptical
221790.jpg,Spiral
170673.jpg,Spiral
182201.jpg,Eliptical
196141.jpg,Barred Spiral
139535.jpg,Barred Spiral
102010.jpg,Barred Spiral
168160.jpg,Spiral
207856.jpg,Eliptical
142588.jpg,Eliptical
119745.jpg,Barred Spiral
151375.jpg,Eliptical
76250.jpg,Spiral
171502.jpg,Eliptical
203154.jpg,Eliptical
56330.jpg,Eliptical
164867.jpg,Barred Spiral
81657.jpg,Barred Spiral
14094.jpg,Barred Spiral
105633.jpg,Eliptical
97404.jpg,Eliptical
239744.jpg,Barred Spiral
196577.jpg,Spiral
213629.jpg,Barred Spiral
113506.jpg,Eliptical
126254.jpg,Barred Spiral
26553.jpg,Eliptical
241305.jpg,Eliptical
28156.jpg,Eliptical
185613.jpg,Eliptical
177087.jpg,Barred Spiral
21720.jpg,Eliptical
134736.jpg,Eliptical
231759.jpg,Eliptical
119152.jpg,Eliptical
112283.jpg,Spiral
207046.jpg,Eliptical
92607.jpg,Barred Spiral
215759.jpg,Spiral
69044.jpg,Spiral
188250.jpg,Eliptical
143085.jpg,Barred Spiral
225008.jpg,Barred Spiral
175456.jpg,Eliptical
18897.jpg,Barred Spiral
27968.jpg,Barred Spiral
119147.jpg,Barred Spiral
166798.jpg,Barred Spiral
200703.jpg,Spiral
20081.jpg,Eliptical
46532.jpg,Barred Spiral
143257.jpg,Barred Spiral
35174.jpg,Eliptical
1447.jpg,Barred Spiral
208443.jpg,Barred Spiral
44292.jpg,Barred Spiral
12337.jpg,Barred Spiral
87264.jpg,Barred Spiral
14283.jpg,Eliptical
97766.jpg,Spiral
84578.jpg,Eliptical
177461.jpg,Spiral
8186.jpg,Spiral
18805.jpg,Eliptical
149026.jpg,Eliptical
7788.jpg,Eliptical
172498.jpg,Eliptical
141257.jpg,Eliptical
206881.jpg,Eliptical
132945.jpg,Eliptical
20440.jpg,Eliptical
181533.jpg,Eliptical
107808.jpg,Eliptical
103099.jpg,Barred Spiral
227066.jpg,Eliptical
195394.jpg,Eliptical
150405.jpg,Spiral
222454.jpg,Spiral
174705.jpg,Eliptical
38402.jpg,Eliptical
213031.jpg,Spiral
54.jpg,Barred Spiral
157526.jpg,Barred Spiral
21701.jpg,Eliptical
113144.jpg,Eliptical
34899.jpg,Barred Spiral
237284.jpg,Spiral
37401.jpg,Eliptical
164137.jpg,Barred Spiral
153518.jpg,Spiral
28541.jpg,Barred Spiral
121839.jpg,Eliptical
183642.jpg,Barred Spiral
187011.jpg,Eliptical
127812.jpg,Barred Spiral
106964.jpg,Spiral
54354.jpg,Eliptical
89913.jpg,Spiral
138889.jpg,Eliptical
3398.jpg,Eliptical
236736.jpg,Spiral
32110.jpg,Eliptical
40223.jpg,Spiral
191962.jpg,Eliptical
242487.jpg,Barred Spiral
175637.jpg,Spiral
137728.jpg,Barred Spiral
153919.jpg,Eliptical
222054.jpg,Eliptical
178351.jpg,Eliptical
121432.jpg,Spiral
185798.jpg,Eliptical
203082.jpg,Eliptical
162170.jpg,Eliptical
186604.jpg,Eliptical
39664.jpg,Spiral
88715.jpg,Spiral
88079.jpg,Barred Spiral
229445.jpg,Barred Spiral
14891.jpg,Barred Spiral
75297.jpg,Spiral
194877.jpg,Spiral
148023.jpg,Barred Spiral
71257.jpg,Barred Spiral
48631.jpg,Spiral
189208.jpg,Spiral
185448.jpg,Barred Spiral
80381.jpg,Barred Spiral
135762.jpg,Spiral
117147.jpg,Barred Spiral
225548.jpg,Barred Spiral
186251.jpg,Spiral
217222.jpg,Barred Spiral
79422.jpg,Eliptical
51739.jpg,Spiral
227534.jpg,Spiral
127433.jpg,Barred Spiral
170818.jpg,Barred Spiral
84844.jpg,Eliptical
214364.jpg,Barred Spiral
153934.jpg,Eliptical
235745.jpg,Spiral
235200.jpg,Spiral
114721.jpg,Barred Spiral
209660.jpg,Eliptical
129191.jpg,Eliptical
116327.jpg,Eliptical
119693.jpg,Eliptical
80511.jpg,Eliptical
191057.jpg,Eliptical
150538.jpg,Eliptical
27242.jpg,Eliptical
198654.jpg,Spiral
183648.jpg,Eliptical
221403.jpg,Eliptical
96663.jpg,Eliptical
107243.jpg,Eliptical
166146.jpg,Eliptical
62574.jpg,Barred Spiral
71143.jpg,Barred Spiral
224567.jpg,Spiral
86096.jpg,Barred Spiral
125177.jpg,Eliptical
207359.jpg,Eliptical
166928.jpg,Eliptical
123748.jpg,Barred Spiral
24724.jpg,Eliptical
67041.jpg,Eliptical
201939.jpg,Barred Spiral
97050.jpg,Eliptical
242128.jpg,Barred Spiral
112551.jpg,Eliptical
155271.jpg,Eliptical
123802.jpg,Spiral
50479.jpg,Barred Spiral
195006.jpg,Eliptical
49047.jpg,Barred Spiral
198894.jpg,Barred Spiral
73263.jpg,Barred Spiral
199662.jpg,Barred Spiral
80149.jpg,Barred Spiral
205116.jpg,Barred Spiral
197304.jpg,Barred Spiral
225097.jpg,Barred Spiral
118621.jpg,Eliptical
101753.jpg,Spiral
216862.jpg,Spiral
119632.jpg,Barred Spiral
235062.jpg,Eliptical
136903.jpg,Spiral
35137.jpg,Barred Spiral
68251.jpg,Spiral
194500.jpg,Spiral
85029.jpg,Eliptical
124576.jpg,Barred Spiral
99226.jpg,Eliptical
77768.jpg,Barred Spiral
167983.jpg,Eliptical
54851.jpg,Barred Spiral
32197.jpg,Eliptical
67743.jpg,Barred Spiral
37276.jpg,Spiral
53450.jpg,Eliptical
172451.jpg,Barred Spiral
4186.jpg,Barred Spiral
126684.jpg,Barred Spiral
64031.jpg,Barred Spiral
13486.jpg,Barred Spiral
170217.jpg,Barred Spiral
118702.jpg,Barred Spiral
188788.jpg,Eliptical
50912.jpg,Eliptical
233246.jpg,Eliptical
62114.jpg,Eliptical
170387.jpg,Barred Spiral
44759.jpg,Eliptical
99182.jpg,Eliptical
130234.jpg,Barred Spiral
128862.jpg,Eliptical
122139.jpg,Spiral
142788.jpg,Eliptical
182124.jpg,Spiral
226150.jpg,Spiral
128597.jpg,Eliptical
211909.jpg,Spiral
193018.jpg,Barred Spiral
125561.jpg,Eliptical
208238.jpg,Barred Spiral
84201.jpg,Eliptical
53617.jpg,Spiral
158029.jpg,Barred Spiral
52657.jpg,Eliptical
198650.jpg,Eliptical
181271.jpg,Barred Spiral
214030.jpg,Barred Spiral
138677.jpg,Eliptical
244229.jpg,Spiral
84542.jpg,Eliptical
183649.jpg,Barred Spiral
28000.jpg,Barred Spiral
105416.jpg,Eliptical
219077.jpg,Barred Spiral
217560.jpg,Spiral
164701.jpg,Barred Spiral
65756.jpg,Eliptical
111218.jpg,Barred Spiral
127780.jpg,Eliptical
220189.jpg,Eliptical
220033.jpg,Spiral
154345.jpg,Eliptical
128884.jpg,Eliptical
118985.jpg,Eliptical
217915.jpg,Eliptical
9451.jpg,Eliptical
53351.jpg,Eliptical
26253.jpg,Eliptical
186323.jpg,Barred Spiral
131847.jpg,Barred Spiral
24802.jpg,Eliptical
191666.jpg,Barred Spiral
119746.jpg,Eliptical
99428.jpg,Eliptical
75860.jpg,Barred Spiral
237408.jpg,Barred Spiral
173408.jpg,Barred Spiral
215008.jpg,Eliptical
205353.jpg,Eliptical
190820.jpg,Spiral
26825.jpg,Eliptical
129315.jpg,Barred Spiral
53631.jpg,Spiral
207532.jpg,Eliptical
118065.jpg,Barred Spiral
131118.jpg,Barred Spiral
200504.jpg,Eliptical
101433.jpg,Spiral
82983.jpg,Barred Spiral
34074.jpg,Barred Spiral
38557.jpg,Barred Spiral
53630.jpg,Spiral
171413.jpg,Barred Spiral
125594.jpg,Barred Spiral
51678.jpg,Eliptical
93467.jpg,Barred Spiral
46131.jpg,Spiral
1092.jpg,Eliptical
230531.jpg,Barred Spiral
243539.jpg,Spiral
136621.jpg,Eliptical
145637.jpg,Spiral
126441.jpg,Spiral
24239.jpg,Barred Spiral
175345.jpg,Barred Spiral
47547.jpg,Barred Spiral
153473.jpg,Spiral
48034.jpg,Barred Spiral
166139.jpg,Eliptical
210180.jpg,Barred Spiral
175130.jpg,Eliptical
72203.jpg,Eliptical
41930.jpg,Spiral
196988.jpg,Spiral
234173.jpg,Barred Spiral
11106.jpg,Spiral
183457.jpg,Barred Spiral
128126.jpg,Spiral
32536.jpg,Eliptical
111843.jpg,Eliptical
154213.jpg,Eliptical
125562.jpg,Spiral
174280.jpg,Eliptical
135021.jpg,Spiral
119194.jpg,Barred Spiral
71243.jpg,Spiral
28865.jpg,Barred Spiral
187286.jpg,Barred Spiral
4308.jpg,Barred Spiral
175649.jpg,Barred Spiral
218907.jpg,Eliptical
118996.jpg,Barred Spiral
192845.jpg,Eliptical
230089.jpg,Barred Spiral
7148.jpg,Eliptical
18727.jpg,Eliptical
118699.jpg,Eliptical
213597.jpg,Eliptical
108125.jpg,Barred Spiral
38139.jpg,Barred Spiral
160920.jpg,Eliptical
79744.jpg,Eliptical
214071.jpg,Barred Spiral
152599.jpg,Eliptical
143322.jpg,Barred Spiral
30643.jpg,Eliptical
187241.jpg,Barred Spiral
39989.jpg,Barred Spiral
66753.jpg,Eliptical
131370.jpg,Barred Spiral
66967.jpg,Barred Spiral
206879.jpg,Eliptical
4582.jpg,Eliptical
11873.jpg,Barred Spiral
109828.jpg,Barred Spiral
96591.jpg,Eliptical
123962.jpg,Eliptical
83866.jpg,Barred Spiral
106885.jpg,Barred Spiral
80667.jpg,Barred Spiral
84537.jpg,Barred Spiral
219875.jpg,Eliptical
136919.jpg,Barred Spiral
209837.jpg,Eliptical
195373.jpg,Spiral
70441.jpg,Spiral
245397.jpg,Barred Spiral
81055.jpg,Spiral
222500.jpg,Barred Spiral
232924.jpg,Eliptical
125186.jpg,Spiral
69615.jpg,Barred Spiral
214292.jpg,Spiral
158256.jpg,Barred Spiral
25835.jpg,Eliptical
173325.jpg,Eliptical
191987.jpg,Barred Spiral
106766.jpg,Eliptical
121741.jpg,Barred Spiral
210879.jpg,Barred Spiral
51285.jpg,Eliptical
158493.jpg,Barred Spiral
232978.jpg,Barred Spiral
209636.jpg,Eliptical
15562.jpg,Spiral
93205.jpg,Spiral
135673.jpg,Barred Spiral
205340.jpg,Barred Spiral
119129.jpg,Spiral
121158.jpg,Spiral
106047.jpg,Barred Spiral
130863.jpg,Barred Spiral
126025.jpg,Eliptical
200956.jpg,Eliptical
162206.jpg,Eliptical
240044.jpg,Barred Spiral
108448.jpg,Barred Spiral
38183.jpg,Barred Spiral
144670.jpg,Spiral
63913.jpg,Barred Spiral
67047.jpg,Barred Spiral
72108.jpg,Barred Spiral
139720.jpg,Eliptical
188321.jpg,Barred Spiral
74886.jpg,Barred Spiral
100509.jpg,Spiral
127763.jpg,Spiral
118956.jpg,Barred Spiral
224318.jpg,Barred Spiral
196886.jpg,Eliptical
134567.jpg,Eliptical
200943.jpg,Barred Spiral
116946.jpg,Eliptical
93310.jpg,Eliptical
86829.jpg,Eliptical
16556.jpg,Barred Spiral
230282.jpg,Spiral
191605.jpg,Eliptical
238158.jpg,Eliptical
31320.jpg,Barred Spiral
212071.jpg,Barred Spiral
170630.jpg,Spiral
165489.jpg,Barred Spiral
158891.jpg,Eliptical
243810.jpg,Eliptical
44623.jpg,Barred Spiral
24397.jpg,Barred Spiral
99156.jpg,Eliptical
7444.jpg,Barred Spiral
88234.jpg,Barred Spiral
45821.jpg,Eliptical
6837.jpg,Eliptical
187380.jpg,Eliptical
97792.jpg,Eliptical
19684.jpg,Eliptical
10891.jpg,Barred Spiral
229757.jpg,Spiral
103619.jpg,Spiral
47813.jpg,Eliptical
68726.jpg,Eliptical
110776.jpg,Eliptical
74758.jpg,Eliptical
29761.jpg,Eliptical
12112.jpg,Spiral
183734.jpg,Eliptical
102741.jpg,Barred Spiral
72956.jpg,Barred Spiral
212191.jpg,Eliptical
694.jpg,Eliptical
64068.jpg,Eliptical
26952.jpg,Spiral
196528.jpg,Barred Spiral
76653.jpg,Spiral
183679.jpg,Barred Spiral
45713.jpg,Eliptical
130698.jpg,Barred Spiral
38679.jpg,Barred Spiral
45413.jpg,Spiral
125859.jpg,Spiral
110606.jpg,Barred Spiral
184075.jpg,Barred Spiral
63299.jpg,Barred Spiral
3732.jpg,Barred Spiral
134368.jpg,Spiral
122714.jpg,Spiral
4046.jpg,Barred Spiral
15306.jpg,Eliptical
